,YEAR_WEEK,NIS5,AGEGROUP,DOSE,CUMUL
102337,21W14,44019,0-17,B,14
102338,21W14,44019,18-34,A,945
102339,21W14,44019,18-34,B,507
102340,21W14,44019,35-44,A,654
102341,21W14,44019,35-44,B,337
102342,21W14,44019,45-54,A,764
102343,21W14,44019,45-54,B,410
102344,21W14,44019,55-64,A,725
102345,21W14,44019,55-64,B,491
102346,21W14,44019,65-74,A,454
102347,21W14,44019,65-74,B,188
102348,21W14,44019,75-84,A,2263
102349,21W14,44019,75-84,B,243
102350,21W14,44019,85+,A,1122
102351,21W14,44019,85+,B,436
102352,21W14,44020,0-17,A,<10
102353,21W14,44020,0-17,B,<10
102354,21W14,44020,18-34,A,348
102355,21W14,44020,18-34,B,176
102356,21W14,44020,35-44,A,253
102357,21W14,44020,35-44,B,144
102358,21W14,44020,45-54,A,270
102359,21W14,44020,45-54,B,144
102360,21W14,44020,55-64,A,293
102361,21W14,44020,55-64,B,209
102362,21W14,44020,65-74,A,122
102363,21W14,44020,65-74,B,57
102364,21W14,44020,75-84,A,727
102365,21W14,44020,75-84,B,76
102366,21W14,44020,85+,A,365
102367,21W14,44020,85+,B,114
102368,21W14,44021,0-17,A,33
102369,21W14,44021,0-17,B,27
102370,21W14,44021,18-34,A,7491
102371,21W14,44021,18-34,B,3573
102372,21W14,44021,35-44,A,3753
102373,21W14,44021,35-44,B,1815
102374,21W14,44021,45-54,A,3416
102375,21W14,44021,45-54,B,1651
102376,21W14,44021,55-64,A,3710
102377,21W14,44021,55-64,B,2307
102378,21W14,44021,65-74,A,4519
102379,21W14,44021,65-74,B,1011
102380,21W14,44021,75-84,A,11708
102381,21W14,44021,75-84,B,1324
102382,21W14,44021,85+,A,6321
102383,21W14,44021,85+,B,2388
102384,21W14,44034,0-17,A,<10
102385,21W14,44034,0-17,B,<10
102386,21W14,44034,18-34,A,476
102387,21W14,44034,18-34,B,221
102388,21W14,44034,35-44,A,375
102389,21W14,44034,35-44,B,191
102390,21W14,44034,45-54,A,502
102391,21W14,44034,45-54,B,242
102392,21W14,44034,55-64,A,425
102393,21W14,44034,55-64,B,228
102394,21W14,44034,65-74,A,213
102395,21W14,44034,65-74,B,65
102396,21W14,44034,75-84,A,1468
102397,21W14,44034,75-84,B,122
102398,21W14,44034,85+,A,610
102399,21W14,44034,85+,B,230
102400,21W14,44040,0-17,A,<10
102401,21W14,44040,0-17,B,<10
102402,21W14,44040,18-34,A,313
102403,21W14,44040,18-34,B,170
102404,21W14,44040,35-44,A,230
102405,21W14,44040,35-44,B,106
102406,21W14,44040,45-54,A,259
102407,21W14,44040,45-54,B,140
102408,21W14,44040,55-64,A,246
102409,21W14,44040,55-64,B,159
102410,21W14,44040,65-74,A,90
102411,21W14,44040,65-74,B,49
102412,21W14,44040,75-84,A,717
102413,21W14,44040,75-84,B,61
102414,21W14,44040,85+,A,342
102415,21W14,44040,85+,B,115
102416,21W14,44043,0-17,A,<10
102417,21W14,44043,0-17,B,<10
102418,21W14,44043,18-34,A,737
102419,21W14,44043,18-34,B,387
102420,21W14,44043,35-44,A,562
102421,21W14,44043,35-44,B,292
102422,21W14,44043,45-54,A,547
102423,21W14,44043,45-54,B,332
102424,21W14,44043,55-64,A,639
102425,21W14,44043,55-64,B,427
102426,21W14,44043,65-74,A,239
102427,21W14,44043,65-74,B,123
102428,21W14,44043,75-84,A,1545
102429,21W14,44043,75-84,B,106
102430,21W14,44043,85+,A,664
102431,21W14,44043,85+,B,181
102432,21W14,44045,0-17,A,<10
102433,21W14,44045,0-17,B,<10
102434,21W14,44045,18-34,A,158
102435,21W14,44045,18-34,B,82
102436,21W14,44045,35-44,A,116
102437,21W14,44045,35-44,B,57
102438,21W14,44045,45-54,A,106
102439,21W14,44045,45-54,B,46
102440,21W14,44045,55-64,A,75
102441,21W14,44045,55-64,B,45
102442,21W14,44045,65-74,A,40
102443,21W14,44045,65-74,B,20
102444,21W14,44045,75-84,A,300
102445,21W14,44045,75-84,B,43
102446,21W14,44045,85+,A,149
102447,21W14,44045,85+,B,45
102448,21W14,44048,0-17,A,<10
102449,21W14,44048,0-17,B,<10
102450,21W14,44048,18-34,A,298
102451,21W14,44048,18-34,B,137
102452,21W14,44048,35-44,A,224
102453,21W14,44048,35-44,B,125
102454,21W14,44048,45-54,A,251
102455,21W14,44048,45-54,B,128
102456,21W14,44048,55-64,A,274
102457,21W14,44048,55-64,B,182
102458,21W14,44048,65-74,A,165
102459,21W14,44048,65-74,B,72
102460,21W14,44048,75-84,A,579
102461,21W14,44048,75-84,B,86
102462,21W14,44048,85+,A,366
102463,21W14,44048,85+,B,144
102464,21W14,44052,0-17,A,<10
102465,21W14,44052,0-17,B,<10
102466,21W14,44052,18-34,A,320
102467,21W14,44052,18-34,B,143
102468,21W14,44052,35-44,A,299
102469,21W14,44052,35-44,B,145
102470,21W14,44052,45-54,A,306
102471,21W14,44052,45-54,B,166
102472,21W14,44052,55-64,A,290
102473,21W14,44052,55-64,B,203
102474,21W14,44052,65-74,A,122
102475,21W14,44052,65-74,B,53
102476,21W14,44052,75-84,A,804
102477,21W14,44052,75-84,B,66
102478,21W14,44052,85+,A,374
102479,21W14,44052,85+,B,108
102480,21W14,44064,18-34,A,129
102481,21W14,44064,18-34,B,68
102482,21W14,44064,35-44,A,116
102483,21W14,44064,35-44,B,59
102484,21W14,44064,45-54,A,147
102485,21W14,44064,45-54,B,67
102486,21W14,44064,55-64,A,225
102487,21W14,44064,55-64,B,141
102488,21W14,44064,65-74,A,146
102489,21W14,44064,65-74,B,44
102490,21W14,44064,75-84,A,511
102491,21W14,44064,75-84,B,30
102492,21W14,44064,85+,A,293
102493,21W14,44064,85+,B,73
102494,21W14,44073,0-17,A,<10
102495,21W14,44073,0-17,B,<10
102496,21W14,44073,18-34,A,186
102497,21W14,44073,18-34,B,88
102498,21W14,44073,35-44,A,121
102499,21W14,44073,35-44,B,56
102500,21W14,44073,45-54,A,158
102501,21W14,44073,45-54,B,88
102502,21W14,44073,55-64,A,154
102503,21W14,44073,55-64,B,84
102504,21W14,44073,65-74,A,107
102505,21W14,44073,65-74,B,61
102506,21W14,44073,75-84,A,550
102507,21W14,44073,75-84,B,93
102508,21W14,44073,85+,A,225
102509,21W14,44073,85+,B,107
102510,21W14,44081,0-17,A,<10
102511,21W14,44081,18-34,A,414
102512,21W14,44081,18-34,B,202
102513,21W14,44081,35-44,A,299
102514,21W14,44081,35-44,B,178
102515,21W14,44081,45-54,A,257
102516,21W14,44081,45-54,B,141
102517,21W14,44081,55-64,A,289
102518,21W14,44081,55-64,B,200
102519,21W14,44081,65-74,A,134
102520,21W14,44081,65-74,B,39
102521,21W14,44081,75-84,A,753
102522,21W14,44081,75-84,B,48
102523,21W14,44081,85+,A,375
102524,21W14,44081,85+,B,94
102525,21W14,44083,0-17,A,20
102526,21W14,44083,0-17,B,17
102527,21W14,44083,18-34,A,1170
102528,21W14,44083,18-34,B,621
102529,21W14,44083,35-44,A,836
102530,21W14,44083,35-44,B,452
102531,21W14,44083,45-54,A,849
102532,21W14,44083,45-54,B,484
102533,21W14,44083,55-64,A,913
102534,21W14,44083,55-64,B,640
102535,21W14,44083,65-74,A,463
102536,21W14,44083,65-74,B,204
102537,21W14,44083,75-84,A,2538
102538,21W14,44083,75-84,B,202
102539,21W14,44083,85+,A,1369
102540,21W14,44083,85+,B,432
102541,21W14,44084,0-17,A,15
102542,21W14,44084,0-17,B,14
102543,21W14,44084,18-34,A,774
102544,21W14,44084,18-34,B,369
102545,21W14,44084,35-44,A,573
102546,21W14,44084,35-44,B,296
102547,21W14,44084,45-54,A,566
102548,21W14,44084,45-54,B,296
102549,21W14,44084,55-64,A,528
102550,21W14,44084,55-64,B,307
102551,21W14,44084,65-74,A,432
102552,21W14,44084,65-74,B,120
102553,21W14,44084,75-84,A,1890
102554,21W14,44084,75-84,B,264
102555,21W14,44084,85+,A,1004
102556,21W14,44084,85+,B,404
102557,21W14,44085,0-17,A,<10
102558,21W14,44085,0-17,B,<10
102559,21W14,44085,18-34,A,667
102560,21W14,44085,18-34,B,354
102561,21W14,44085,35-44,A,507
102562,21W14,44085,35-44,B,265
102563,21W14,44085,45-54,A,518
102564,21W14,44085,45-54,B,280
102565,21W14,44085,55-64,A,585
102566,21W14,44085,55-64,B,419
102567,21W14,44085,65-74,A,418
102568,21W14,44085,65-74,B,129
102569,21W14,44085,75-84,A,1772
102570,21W14,44085,75-84,B,181
102571,21W14,44085,85+,A,952
102572,21W14,44085,85+,B,313
102573,21W14,45035,0-17,A,<10
102574,21W14,45035,0-17,B,<10
102575,21W14,45035,18-34,A,760
102576,21W14,45035,18-34,B,345
102577,21W14,45035,35-44,A,540
102578,21W14,45035,35-44,B,241
102579,21W14,45035,45-54,A,652
102580,21W14,45035,45-54,B,325
102581,21W14,45035,55-64,A,624
102582,21W14,45035,55-64,B,421
102583,21W14,45035,65-74,A,273
102584,21W14,45035,65-74,B,136
102585,21W14,45035,75-84,A,1937
102586,21W14,45035,75-84,B,167
102587,21W14,45035,85+,A,1042
102588,21W14,45035,85+,B,288
102589,21W14,45041,18-34,A,485
102590,21W14,45041,18-34,B,236
102591,21W14,45041,35-44,A,356
102592,21W14,45041,35-44,B,158
102593,21W14,45041,45-54,A,373
102594,21W14,45041,45-54,B,183
102595,21W14,45041,55-64,A,405
102596,21W14,45041,55-64,B,265
102597,21W14,45041,65-74,A,258
102598,21W14,45041,65-74,B,119
102599,21W14,45041,75-84,A,1424
102600,21W14,45041,75-84,B,119
102601,21W14,45041,85+,A,689
102602,21W14,45041,85+,B,211
102603,21W14,45059,0-17,A,<10
102604,21W14,45059,0-17,B,<10
102605,21W14,45059,18-34,A,333
102606,21W14,45059,18-34,B,136
102607,21W14,45059,35-44,A,260
102608,21W14,45059,35-44,B,119
102609,21W14,45059,45-54,A,297
102610,21W14,45059,45-54,B,153
102611,21W14,45059,55-64,A,264
102612,21W14,45059,55-64,B,175
102613,21W14,45059,65-74,A,122
102614,21W14,45059,65-74,B,52
102615,21W14,45059,75-84,A,870
102616,21W14,45059,75-84,B,100
102617,21W14,45059,85+,A,514
102618,21W14,45059,85+,B,191
102619,21W14,45060,0-17,A,<10
102620,21W14,45060,0-17,B,<10
102621,21W14,45060,18-34,A,228
102622,21W14,45060,18-34,B,96
102623,21W14,45060,35-44,A,128
102624,21W14,45060,35-44,B,65
102625,21W14,45060,45-54,A,141
102626,21W14,45060,45-54,B,76
102627,21W14,45060,55-64,A,142
102628,21W14,45060,55-64,B,97
102629,21W14,45060,65-74,A,97
102630,21W14,45060,65-74,B,53
102631,21W14,45060,75-84,A,396
102632,21W14,45060,75-84,B,32
102633,21W14,45060,85+,A,223
102634,21W14,45060,85+,B,80
102635,21W14,45061,0-17,A,<10
102636,21W14,45061,0-17,B,<10
102637,21W14,45061,18-34,A,133
102638,21W14,45061,18-34,B,67
102639,21W14,45061,35-44,A,110
102640,21W14,45061,35-44,B,50
102641,21W14,45061,45-54,A,119
102642,21W14,45061,45-54,B,66
102643,21W14,45061,55-64,A,109
102644,21W14,45061,55-64,B,78
102645,21W14,45061,65-74,A,50
102646,21W14,45061,65-74,B,23
102647,21W14,45061,75-84,A,323
102648,21W14,45061,75-84,B,25
102649,21W14,45061,85+,A,173
102650,21W14,45061,85+,B,56
102651,21W14,45062,18-34,A,46
102652,21W14,45062,18-34,B,15
102653,21W14,45062,35-44,A,33
102654,21W14,45062,35-44,B,11
102655,21W14,45062,45-54,A,42
102656,21W14,45062,45-54,B,26
102657,21W14,45062,55-64,A,32
102658,21W14,45062,55-64,B,25
102659,21W14,45062,65-74,A,29
102660,21W14,45062,65-74,B,16
102661,21W14,45062,75-84,A,162
102662,21W14,45062,75-84,B,35
102663,21W14,45062,85+,A,105
102664,21W14,45062,85+,B,77
102665,21W14,45063,0-17,A,<10
102666,21W14,45063,0-17,B,<10
102667,21W14,45063,18-34,A,168
102668,21W14,45063,18-34,B,59
102669,21W14,45063,35-44,A,127
102670,21W14,45063,35-44,B,53
102671,21W14,45063,45-54,A,134
102672,21W14,45063,45-54,B,69
102673,21W14,45063,55-64,A,121
102674,21W14,45063,55-64,B,71
102675,21W14,45063,65-74,A,37
102676,21W14,45063,65-74,B,20
102677,21W14,45063,75-84,A,379
102678,21W14,45063,75-84,B,25
102679,21W14,45063,85+,A,185
102680,21W14,45063,85+,B,48
102681,21W14,45064,0-17,A,<10
102682,21W14,45064,0-17,B,<10
102683,21W14,45064,18-34,A,164
102684,21W14,45064,18-34,B,70
102685,21W14,45064,35-44,A,90
102686,21W14,45064,35-44,B,40
102687,21W14,45064,45-54,A,151
102688,21W14,45064,45-54,B,89
102689,21W14,45064,55-64,A,144
102690,21W14,45064,55-64,B,106
102691,21W14,45064,65-74,A,81
102692,21W14,45064,65-74,B,31
102693,21W14,45064,75-84,A,450
102694,21W14,45064,75-84,B,69
102695,21W14,45064,85+,A,305
102696,21W14,45064,85+,B,149
102697,21W14,45065,0-17,A,<10
102698,21W14,45065,0-17,B,<10
102699,21W14,45065,18-34,A,210
102700,21W14,45065,18-34,B,97
102701,21W14,45065,35-44,A,139
102702,21W14,45065,35-44,B,70
102703,21W14,45065,45-54,A,199
102704,21W14,45065,45-54,B,103
102705,21W14,45065,55-64,A,169
102706,21W14,45065,55-64,B,114
102707,21W14,45065,65-74,A,66
102708,21W14,45065,65-74,B,33
102709,21W14,45065,75-84,A,413
102710,21W14,45065,75-84,B,39
102711,21W14,45065,85+,A,229
102712,21W14,45065,85+,B,65
102713,21W14,45068,0-17,A,<10
102714,21W14,45068,0-17,B,<10
102715,21W14,45068,18-34,A,415
102716,21W14,45068,18-34,B,220
102717,21W14,45068,35-44,A,342
102718,21W14,45068,35-44,B,171
102719,21W14,45068,45-54,A,302
102720,21W14,45068,45-54,B,160
102721,21W14,45068,55-64,A,273
102722,21W14,45068,55-64,B,198
102723,21W14,45068,65-74,A,116
102724,21W14,45068,65-74,B,52
102725,21W14,45068,75-84,A,824
102726,21W14,45068,75-84,B,58
102727,21W14,45068,85+,A,476
102728,21W14,45068,85+,B,125
102729,21W14,46003,0-17,A,37
102730,21W14,46003,0-17,B,34
102731,21W14,46003,18-34,A,1073
102732,21W14,46003,18-34,B,489
102733,21W14,46003,35-44,A,704
102734,21W14,46003,35-44,B,289
102735,21W14,46003,45-54,A,793
102736,21W14,46003,45-54,B,445
102737,21W14,46003,55-64,A,798
102738,21W14,46003,55-64,B,508
102739,21W14,46003,65-74,A,586
102740,21W14,46003,65-74,B,217
102741,21W14,46003,75-84,A,3184
102742,21W14,46003,75-84,B,243
102743,21W14,46003,85+,A,1305
102744,21W14,46003,85+,B,380
102745,21W14,46013,0-17,A,<10
102746,21W14,46013,0-17,B,<10
102747,21W14,46013,18-34,A,416
102748,21W14,46013,18-34,B,198
102749,21W14,46013,35-44,A,304
102750,21W14,46013,35-44,B,156
102751,21W14,46013,45-54,A,301
102752,21W14,46013,45-54,B,157
102753,21W14,46013,55-64,A,246
102754,21W14,46013,55-64,B,164
102755,21W14,46013,65-74,A,139
102756,21W14,46013,65-74,B,41
102757,21W14,46013,75-84,A,1081
102758,21W14,46013,75-84,B,61
102759,21W14,46013,85+,A,453
102760,21W14,46013,85+,B,116
102761,21W14,46014,0-17,A,11
102762,21W14,46014,0-17,B,11
102763,21W14,46014,18-34,A,962
102764,21W14,46014,18-34,B,425
102765,21W14,46014,35-44,A,740
102766,21W14,46014,35-44,B,322
102767,21W14,46014,45-54,A,819
102768,21W14,46014,45-54,B,418
102769,21W14,46014,55-64,A,803
102770,21W14,46014,55-64,B,511
102771,21W14,46014,65-74,A,290
102772,21W14,46014,65-74,B,164
102773,21W14,46014,75-84,A,2006
102774,21W14,46014,75-84,B,194
102775,21W14,46014,85+,A,945
102776,21W14,46014,85+,B,300
102777,21W14,46020,0-17,A,<10
102778,21W14,46020,0-17,B,<10
102779,21W14,46020,18-34,A,468
102780,21W14,46020,18-34,B,223
102781,21W14,46020,35-44,A,293
102782,21W14,46020,35-44,B,107
102783,21W14,46020,45-54,A,390
102784,21W14,46020,45-54,B,227
102785,21W14,46020,55-64,A,301
102786,21W14,46020,55-64,B,179
102787,21W14,46020,65-74,A,178
102788,21W14,46020,65-74,B,60
102789,21W14,46020,75-84,A,1241
102790,21W14,46020,75-84,B,114
102791,21W14,46020,85+,A,562
102792,21W14,46020,85+,B,219
102793,21W14,46021,0-17,A,31
102794,21W14,46021,0-17,B,28
102795,21W14,46021,18-34,A,1765
102796,21W14,46021,18-34,B,721
102797,21W14,46021,35-44,A,1250
102798,21W14,46021,35-44,B,526
102799,21W14,46021,45-54,A,1259
102800,21W14,46021,45-54,B,657
102801,21W14,46021,55-64,A,1233
102802,21W14,46021,55-64,B,839
102803,21W14,46021,65-74,A,935
102804,21W14,46021,65-74,B,350
102805,21W14,46021,75-84,A,4893
102806,21W14,46021,75-84,B,504
102807,21W14,46021,85+,A,2195
102808,21W14,46021,85+,B,763
102809,21W14,46024,0-17,A,10
102810,21W14,46024,0-17,B,<10
102811,21W14,46024,18-34,A,414
102812,21W14,46024,18-34,B,186
102813,21W14,46024,35-44,A,312
102814,21W14,46024,35-44,B,145
102815,21W14,46024,45-54,A,337
102816,21W14,46024,45-54,B,178
102817,21W14,46024,55-64,A,276
102818,21W14,46024,55-64,B,190
102819,21W14,46024,65-74,A,141
102820,21W14,46024,65-74,B,64
102821,21W14,46024,75-84,A,1147
102822,21W14,46024,75-84,B,73
102823,21W14,46024,85+,A,459
102824,21W14,46024,85+,B,121
102825,21W14,46025,0-17,A,<10
102826,21W14,46025,0-17,B,<10
102827,21W14,46025,18-34,A,661
102828,21W14,46025,18-34,B,321
102829,21W14,46025,35-44,A,399
102830,21W14,46025,35-44,B,178
102831,21W14,46025,45-54,A,471
102832,21W14,46025,45-54,B,270
102833,21W14,46025,55-64,A,416
102834,21W14,46025,55-64,B,275
102835,21W14,46025,65-74,A,306
102836,21W14,46025,65-74,B,99
102837,21W14,46025,75-84,A,1797
102838,21W14,46025,75-84,B,169
102839,21W14,46025,85+,A,668
102840,21W14,46025,85+,B,214
102841,21W14,51004,0-17,A,<10
102842,21W14,51004,0-17,B,<10
102843,21W14,51004,18-34,A,568
102844,21W14,51004,18-34,B,291
102845,21W14,51004,35-44,A,466
102846,21W14,51004,35-44,B,244
102847,21W14,51004,45-54,A,553
102848,21W14,51004,45-54,B,279
102849,21W14,51004,55-64,A,577
102850,21W14,51004,55-64,B,298
102851,21W14,51004,65-74,A,1209
102852,21W14,51004,65-74,B,264
102853,21W14,51004,75-84,A,1289
102854,21W14,51004,75-84,B,366
102855,21W14,51004,85+,A,552
102856,21W14,51004,85+,B,430
102857,21W14,51008,0-17,A,<10
102858,21W14,51008,0-17,B,<10
102859,21W14,51008,18-34,A,342
102860,21W14,51008,18-34,B,215
102861,21W14,51008,35-44,A,337
102862,21W14,51008,35-44,B,217
102863,21W14,51008,45-54,A,322
102864,21W14,51008,45-54,B,169
102865,21W14,51008,55-64,A,373
102866,21W14,51008,55-64,B,200
102867,21W14,51008,65-74,A,619
102868,21W14,51008,65-74,B,65
102869,21W14,51008,75-84,A,520
102870,21W14,51008,75-84,B,56
102871,21W14,51008,85+,A,201
102872,21W14,51008,85+,B,64
102873,21W14,51009,18-34,A,235
102874,21W14,51009,18-34,B,130
102875,21W14,51009,35-44,A,202
102876,21W14,51009,35-44,B,121
102877,21W14,51009,45-54,A,221
102878,21W14,51009,45-54,B,120
102879,21W14,51009,55-64,A,239
102880,21W14,51009,55-64,B,101
102881,21W14,51009,65-74,A,564
102882,21W14,51009,65-74,B,39
102883,21W14,51009,75-84,A,357
102884,21W14,51009,75-84,B,39
102885,21W14,51009,85+,A,159
102886,21W14,51009,85+,B,57
102887,21W14,51012,0-17,A,<10
102888,21W14,51012,0-17,B,<10
102889,21W14,51012,18-34,A,64
102890,21W14,51012,18-34,B,37
102891,21W14,51012,35-44,A,51
102892,21W14,51012,35-44,B,23
102893,21W14,51012,45-54,A,57
102894,21W14,51012,45-54,B,18
102895,21W14,51012,55-64,A,51
102896,21W14,51012,55-64,B,24
102897,21W14,51012,65-74,A,90
102898,21W14,51012,65-74,B,18
102899,21W14,51012,75-84,A,110
102900,21W14,51012,75-84,B,21
102901,21W14,51012,85+,A,30
102902,21W14,51012,85+,B,19
102903,21W14,51014,18-34,A,145
102904,21W14,51014,18-34,B,80
102905,21W14,51014,35-44,A,136
102906,21W14,51014,35-44,B,69
102907,21W14,51014,45-54,A,131
102908,21W14,51014,45-54,B,62
102909,21W14,51014,55-64,A,125
102910,21W14,51014,55-64,B,61
102911,21W14,51014,65-74,A,201
102912,21W14,51014,65-74,B,42
102913,21W14,51014,75-84,A,245
102914,21W14,51014,75-84,B,66
102915,21W14,51014,85+,A,131
102916,21W14,51014,85+,B,99
102917,21W14,51017,18-34,A,112
102918,21W14,51017,18-34,B,55
102919,21W14,51017,35-44,A,101
102920,21W14,51017,35-44,B,44
102921,21W14,51017,45-54,A,115
102922,21W14,51017,45-54,B,56
102923,21W14,51017,55-64,A,126
102924,21W14,51017,55-64,B,66
102925,21W14,51017,65-74,A,282
102926,21W14,51017,65-74,B,53
102927,21W14,51017,75-84,A,265
102928,21W14,51017,75-84,B,64
102929,21W14,51017,85+,A,117
102930,21W14,51017,85+,B,77
102931,21W14,51019,0-17,A,<10
102932,21W14,51019,0-17,B,<10
102933,21W14,51019,18-34,A,47
102934,21W14,51019,18-34,B,24
102935,21W14,51019,35-44,A,42
102936,21W14,51019,35-44,B,21
102937,21W14,51019,45-54,A,65
102938,21W14,51019,45-54,B,34
102939,21W14,51019,55-64,A,77
102940,21W14,51019,55-64,B,54
102941,21W14,51019,65-74,A,169
102942,21W14,51019,65-74,B,42
102943,21W14,51019,75-84,A,139
102944,21W14,51019,75-84,B,47
102945,21W14,51019,85+,A,77
102946,21W14,51019,85+,B,68
102947,21W14,51065,18-34,A,205
102948,21W14,51065,18-34,B,120
102949,21W14,51065,35-44,A,189
102950,21W14,51065,35-44,B,108
102951,21W14,51065,45-54,A,241
102952,21W14,51065,45-54,B,132
102953,21W14,51065,55-64,A,261
102954,21W14,51065,55-64,B,127
102955,21W14,51065,65-74,A,586
102956,21W14,51065,65-74,B,88
102957,21W14,51065,75-84,A,511
102958,21W14,51065,75-84,B,90
102959,21W14,51065,85+,A,270
102960,21W14,51065,85+,B,152
102961,21W14,51067,0-17,A,<10
102962,21W14,51067,18-34,A,225
102963,21W14,51067,18-34,B,115
102964,21W14,51067,35-44,A,198
102965,21W14,51067,35-44,B,93
102966,21W14,51067,45-54,A,262
102967,21W14,51067,45-54,B,132
102968,21W14,51067,55-64,A,283
102969,21W14,51067,55-64,B,146
102970,21W14,51067,65-74,A,1116
102971,21W14,51067,65-74,B,62
102972,21W14,51067,75-84,A,690
102973,21W14,51067,75-84,B,134
102974,21W14,51067,85+,A,271
102975,21W14,51067,85+,B,182
102976,21W14,51068,18-34,A,121
102977,21W14,51068,18-34,B,52
102978,21W14,51068,35-44,A,117
102979,21W14,51068,35-44,B,47
102980,21W14,51068,45-54,A,179
102981,21W14,51068,45-54,B,78
102982,21W14,51068,55-64,A,200
102983,21W14,51068,55-64,B,102
102984,21W14,51068,65-74,A,398
102985,21W14,51068,65-74,B,49
102986,21W14,51068,75-84,A,359
102987,21W14,51068,75-84,B,88
102988,21W14,51068,85+,A,164
102989,21W14,51068,85+,B,125
102990,21W14,51069,0-17,A,<10
102991,21W14,51069,0-17,B,<10
102992,21W14,51069,18-34,A,258
102993,21W14,51069,18-34,B,124
102994,21W14,51069,35-44,A,221
102995,21W14,51069,35-44,B,105
102996,21W14,51069,45-54,A,281
102997,21W14,51069,45-54,B,141
102998,21W14,51069,55-64,A,286
102999,21W14,51069,55-64,B,158
103000,21W14,51069,65-74,A,714
103001,21W14,51069,65-74,B,122
103002,21W14,51069,75-84,A,663
103003,21W14,51069,75-84,B,180
103004,21W14,51069,85+,A,358
103005,21W14,51069,85+,B,221
103006,21W14,52010,0-17,A,<10
103007,21W14,52010,0-17,B,<10
103008,21W14,52010,18-34,A,226
103009,21W14,52010,18-34,B,130
103010,21W14,52010,35-44,A,189
103011,21W14,52010,35-44,B,99
103012,21W14,52010,45-54,A,227
103013,21W14,52010,45-54,B,121
103014,21W14,52010,55-64,A,259
103015,21W14,52010,55-64,B,126
103016,21W14,52010,65-74,A,340
103017,21W14,52010,65-74,B,69
103018,21W14,52010,75-84,A,428
103019,21W14,52010,75-84,B,62
103020,21W14,52010,85+,A,245
103021,21W14,52010,85+,B,122
103022,21W14,52011,0-17,A,26
103023,21W14,52011,0-17,B,17
103024,21W14,52011,18-34,A,2473
103025,21W14,52011,18-34,B,1408
103026,21W14,52011,35-44,A,1913
103027,21W14,52011,35-44,B,1157
103028,21W14,52011,45-54,A,2240
103029,21W14,52011,45-54,B,1212
103030,21W14,52011,55-64,A,2452
103031,21W14,52011,55-64,B,1170
103032,21W14,52011,65-74,A,3561
103033,21W14,52011,65-74,B,672
103034,21W14,52011,75-84,A,5228
103035,21W14,52011,75-84,B,681
103036,21W14,52011,85+,A,3064
103037,21W14,52011,85+,B,1069
103038,21W14,52012,0-17,A,<10
