,NIS5,WEEK,name,CASES,POP,CASES_PER_1000HABITANT
8685,25072,50,Nivelles,14,,
18024,55086,50,Manage,50,,
3364,13037,50,Rijkevorsel,39,,
17971,55085,50,Seneffe,11,,
17918,55050,50,Ecaussinnes,11,,
8738,25084,50,Perwez (Nivelles),13,,
17865,55040,50,Soignies,53,,
27270,84050,50,Paliseul,3,,
8791,25091,50,Rixensart,11,,
17812,55035,50,Le Roeulx,6,,
29446,92141,50,La BruyÃ¨re,36,,
9261,25121,50,Ottignies-Louvain-la-Neuve,24,,
17759,55004,50,Braine-le-Comte,11,,
3417,13040,50,Turnhout,84,,
17654,53083,50,Honnelles,5,,
28768,92006,50,Assesse,6,,
17607,53082,50,Colfontaine,33,,
8844,25105,50,Tubize,56,,
17554,53070,50,Saint-Ghislain,16,,
8897,25107,50,Villers-la-Ville,3,,
17501,53068,50,QuiÃ©vrain,10,,
27321,84059,50,Saint-Hubert,1,,
17450,53065,50,Quaregnon,19,,
1001,11037,50,Rumst,6,,
8950,25110,50,Waterloo,22,,
17706,53084,50,QuÃ©vy,10,,
27463,84077,50,Libramont-Chevigny,18,,
16663,52018,50,Farciennes,9,,
9314,25122,50,Ramillies,5,,
15843,46025,50,Tamise,46,,
15790,46024,50,Stekene,22,,
27611,85011,50,Florenville,2,,
9681,31012,50,Jabbeke,11,,
4578,21018,50,Woluwe-Saint-Lambert,38,,
15737,46021,50,Saint-Nicolas (Saint-Nicolas),104,,
28622,91142,50,HastiÃ¨re,5,,
15684,46020,50,Sint-Gillis-Waas,34,,
15631,46014,50,Lokeren,64,,
3730,21002,50,Auderghem,16,,
15578,46013,50,Kruibeke,58,,
9734,31022,50,Oostkamp,57,,
1633,12002,50,Berlaar,2,,
15525,46003,50,Beveren (Saint-Nicolas),90,,
1159,11040,50,Schoten,45,,
9787,31033,50,Torhout,47,,
15472,45068,50,Kruisem,7,,
9840,31040,50,Zedelgem,71,,
15419,45065,50,Zwalin,10,,
15368,45064,50,Maarkedal,9,,
9884,31042,50,Zuienkerke,1,,
15320,45063,50,Lierde,9,,
29600,93014,50,Couvin,6,,
15271,45062,50,Horebeke,2,,
9937,31043,50,Knokke-Heist,6,,
27701,85026,50,Musson,5,,
27653,85024,50,Meix-devant-Virton,2,,
8632,25068,50,Mont-Saint-Guibert,3,,
15896,51004,50,Ath,42,,
15948,51008,50,Beloeil,9,,
16610,52015,50,Courcelles,39,,
16557,52012,50,ChÃ¢telet,53,,
3572,13049,50,Westerlo,7,,
9366,25123,50,Rebecq,9,,
16504,52011,50,Charleroi,309,,
16451,52010,50,Chapelle-lez-Herlaimont,34,,
9419,25124,50,Walhain,3,,
16398,51069,50,Lessines,37,,
4631,21019,50,Woluwe-Saint-Pierre,20,,
27510,85007,50,Chiny,5,,
16345,51068,50,Silly,4,,
9471,31003,50,Beernem,15,,
9628,31006,50,Damme,5,,
16293,51067,50,Enghien,4,,
16240,51065,50,Frasnes-lez-Anvaing,17,,
3624,13053,50,Laakdal,16,,
16188,51019,50,Flobecq,3,,
16145,51017,50,Ellezelles,6,,
1106,11039,50,Schilde,22,,
9523,31004,50,Blankenberge,12,,
16096,51014,50,ChiÃ¨vres,4,,
27561,85009,50,Etalle,5,,
9576,31005,50,Bruges,175,,
16045,51012,50,Brugelette,3,,
16000,51009,50,Bernissart,10,,
3677,21001,50,Anderlecht,102,,
28666,91143,50,Vresse-sur-Semois,1,,
208,11005,50,Boom,6,,
11519,35014,50,Oudenburg,10,,
948,11035,50,Ranst,19,,
27032,84016,50,Daverdisse,1,,
8157,25015,50,Braine-le-ChÃ¢teau,3,,
29695,93022,50,Florennes,10,,
18673,57018,50,Celles (Tournai),44,,
18622,57003,50,Antoing,6,,
18572,56088,50,Sivry-Rance,14,,
3260,13035,50,Ravels,38,,
8422,25043,50,Incourt,4,,
19294,58002,50,Binche,80,,
18526,56086,50,Ham-sur-Heure-Nalinnes,11,,
8104,25014,50,Braine-lâAlleud,52,,
4737,23003,50,Beersel,36,,
843,11029,50,Mortsel,34,,
18474,56078,50,Thuin,20,,
18423,56051,50,Momignies,11,,
8474,25044,50,Ittre,4,,
27170,84035,50,Libin,2,,
19241,58001,50,La LouviÃ¨re,172,,
8369,25037,50,Grez-Doiceau,21,,
1738,12007,50,Bornem,9,,
895,11030,50,Niel,3,,
8210,25018,50,Chaumont-Gistoux,4,,
27072,84029,50,Herbeumont,3,,
18927,57081,50,Tournai,120,,
8263,25023,50,Court-Saint-Etienne,5,,
19032,57094,50,Leuze-en-Hainaut,19,,
19083,57095,50,Mont-de-lâEnclus,20,,
27221,84043,50,NeufchÃ¢teau (NeufchÃ¢teau),9,,
18874,57072,50,Rumes,21,,
19347,58003,50,Estinnes,27,,
28872,92045,50,Floreffe,22,,
3207,13031,50,Oud-Turnhout,17,,
18775,57062,50,Pecq,5,,
3154,13029,50,Olen,11,,
19136,57096,50,Mouscron,59,,
8316,25031,50,Genappe,9,,
19188,57097,50,Comines-Warneton,49,,
4778,23009,50,BiÃ©vÃ¨ne,2,,
18725,57027,50,Estaimpuis,5,,
18827,57064,50,PÃ©ruwelz,29,,
19400,58004,50,Morlanwelz,52,,
18979,57093,50,Brunehaut,14,,
18275,56029,50,Froidchapelle,5,,
19555,61012,50,Clavier,3,,
28821,92035,50,EghezÃ©e,20,,
8526,25048,50,Jodoigne,25,,
19505,61010,50,Burdinne,10,,
19608,61019,50,FerriÃ¨res,4,,
18228,56022,50,Erquelinnes,11,,
18178,56016,50,Chimay,11,,
3313,13036,50,Retie,13,,
19453,61003,50,Amay,10,,
26992,84010,50,Bouillon,10,,
8579,25050,50,La Hulpe,3,,
18128,56005,50,Beaumont,14,,
8000,24137,50,Glabbeek,2,,
18374,56049,50,Merbes-le-ChÃ¢teau,9,,
8051,25005,50,Beauvechain,4,,
18327,56044,50,Lobbes,12,,
10539,33040,51,Langemark-Poelkapelle,4,,
5825,23086,51,Ternat,42,,
9472,31003,51,Beernem,36,,
9885,31042,51,Zuienkerke,3,,
29344,92138,51,Fernelmont,6,,
10638,34002,51,Anzegem,13,,
5772,23081,51,Steenokkerzeel,5,,
9524,31004,51,Blankenberge,32,,
7649,24104,51,Tervuren,15,,
9420,25124,51,Walhain,4,,
10437,33037,51,Zonnebeke,11,,
8158,25015,51,Braine-le-ChÃ¢teau,4,,
5093,23032,51,Herne,8,,
4882,23023,51,Gammerages,6,,
4526,21017,51,Watermael-Boitsfort,5,,
28476,91114,51,Rochefort,4,,
7905,24134,51,Montaigu-Zichem,31,,
7596,24094,51,Rotselaar,14,,
5931,23094,51,Zaventem,26,,
28667,91143,51,Vresse-sur-Semois,2,,
29240,92114,51,Sombreffe,4,,
7955,24135,51,Tielt-Winge,3,,
5249,23039,51,Kapelle-op-den-Bos,3,,
5198,23038,51,Kampenhout,22,,
10094,32010,51,Koekelare,50,,
11258,35002,51,Bredene,7,,
11311,35005,51,Gistel,14,,
28873,92045,51,Floreffe,10,,
5878,23088,51,Vilvorde,40,,
9938,31043,51,Knokke-Heist,17,,
11468,35013,51,Ostende,79,,
5302,23044,51,Liedekerke,19,,
8052,25005,51,Beauvechain,4,,
9577,31005,51,Bruges,164,,
10043,32006,51,Houthulst,11,,
28576,91141,51,Yvoir,5,,
5408,23047,51,Machelen (Hal-Vilvorde),20,,
5619,23062,51,Overijse,6,,
4420,21015,51,Schaerbeek,168,,
9682,31012,51,Jabbeke,24,,
9735,31022,51,Oostkamp,54,,
28337,91064,51,Havelange,7,,
9990,32003,51,Dixmude,25,,
5566,23060,51,Opwijk,5,,
28926,92048,51,Fosses-la-Ville,15,,
4831,23016,51,Dilbeek,59,,
28623,91142,51,HastiÃ¨re,15,,
7753,24109,51,Tremelo,16,,
5514,23052,51,Merchtem,6,,
5461,23050,51,Meise,17,,
7804,24130,51,LÃ©au,3,,
10585,33041,51,Vleteren,4,,
5146,23033,51,Hoeilaart,5,,
8105,25014,51,Braine-lâAlleud,73,,
8211,25018,51,Chaumont-Gistoux,3,,
9841,31040,51,Zedelgem,54,,
7854,24133,51,Linter,2,,
1634,12002,51,Berlaar,3,,
5719,23077,51,Sint-Pieters-Leeuw,43,,
9788,31033,51,Torhout,53,,
1951,12025,51,Malines,79,,
8001,24137,51,Glabbeek,4,,
5666,23064,51,Pepingen,3,,
5355,23045,51,Londerzeel,5,,
10488,33039,51,Heuvelland,46,,
11363,35006,51,Ichtegem,79,,
4367,21014,51,Saint-Josse-ten-Noode,20,,
9629,31006,51,Damme,11,,
11415,35011,51,Middelkerke,22,,
4579,21018,51,Woluwe-Saint-Lambert,67,,
29293,92137,51,Sambreville,26,,
7702,24107,51,Tirlemont,23,,
1792,12009,51,Duffel,6,,
4779,23009,51,BiÃ©vÃ¨ne,2,,
6142,23099,51,Kraainem,11,,
4632,21019,51,Woluwe-Saint-Pierre,21,,
29447,92141,51,La BruyÃ¨re,13,,
6712,24011,51,Bierbeek,3,,
10951,34025,51,Lendelede,10,,
28769,92006,51,Assesse,3,,
8475,25044,51,Ittre,4,,
29397,92140,51,Jemeppe-sur-Sambre,18,,
6660,24009,51,Bertem,6,,
8845,25105,51,Tubize,55,,
7176,24045,51,Huldenberg,3,,
29031,92087,51,Mettet,23,,
28822,92035,51,EghezÃ©e,6,,
6608,24008,51,Bekkevoort,2,,
8898,25107,51,Villers-la-Ville,4,,
6563,24007,51,Begijnendijk,9,,
8951,25110,51,Waterloo,26,,
28525,91120,51,Somme-Leuze,4,,
4685,23002,51,Asse,19,,
1686,12005,51,Bonheiden,6,,
8423,25043,51,Incourt,5,,
7229,24048,51,Keerbergen,5,,
6510,24001,51,Aarschot,14,,
7123,24043,51,Holsbeek,5,,
10797,34013,51,Harelbeke,50,,
6765,24014,51,Boortmeerbeek,3,,
10850,34022,51,Courtrai,172,,
1845,12014,51,Heist-op-den-Berg,22,,
7020,24038,51,Herent,5,,
8633,25068,51,Mont-Saint-Guibert,2,,
28424,91103,51,Onhaye,6,,
4988,23025,51,Grimbergen,33,,
6967,24033,51,Haacht,23,,
8580,25050,51,La Hulpe,5,,
8686,25072,51,Nivelles,23,,
6914,24028,51,Geetbets,1,,
1582,11057,51,Malle,13,,
7071,24041,51,Hoegaarden,15,,
29084,92094,51,Namur,217,,
10900,34023,51,Kuurne,25,,
8739,25084,51,Perwez (Nivelles),7,,
6868,24020,51,Diest,38,,
8527,25048,51,Jodoigne,34,,
1529,11056,51,Zwijndrecht,17,,
2056,12029,51,Putte,6,,
10278,33016,51,Messines,2,,
8792,25091,51,Rixensart,5,,
6815,24016,51,Boutersem,4,,
10331,33021,51,Poperinge,22,,
4935,23024,51,Gooik,11,,
9004,25112,51,Wavre,21,,
103,11002,51,Anvers,930,,
8317,25031,51,Genappe,7,,
50,11001,51,Aartselaar,11,,
6246,23101,51,Rhode-Saint-GenÃ¨se,15,,
10194,32030,51,Lo-Reninge,1,,
7438,24062,51,Louvain,42,,
6193,23100,51,Linkebeek,5,,
9209,25120,51,Orp-Jauche,6,,
11110,34041,51,Wevelgem,76,,
7491,24066,51,Lubbeek,4,,
9262,25121,51,Ottignies-Louvain-la-Neuve,27,,
8264,25023,51,Court-Saint-Etienne,6,,
10146,32011,51,Kortemark,60,,
6089,23098,51,Drogenbos,12,,
10691,34003,51,Avelgem,38,,
11163,34042,51,Zwevegem,86,,
9315,25122,51,Ramillies,15,,
6036,23097,51,Roosdaal,31,,
7544,24086,51,Oud-Heverlee,3,,
28978,92054,51,Gesves,5,,
9367,25123,51,Rebecq,10,,
11206,34043,51,Espierres-Helchin,3,,
9157,25119,51,Lasne,6,,
2004,12026,51,Nijlen,12,,
29188,92101,51,Profondeville,33,,
1739,12007,51,Bornem,20,,
11004,34027,51,Menin,85,,
29500,92142,51,Gembloux,27,,
6458,23105,51,Affligem,17,,
7280,24054,51,Kortenaken,2,,
9055,25117,51,Chastre,6,,
6405,23104,51,Lennik,10,,
10247,33011,51,Ypres,70,,
4738,23003,51,Beersel,38,,
8370,25037,51,Grez-Doiceau,13,,
11057,34040,51,Waregem,52,,
5984,23096,51,Zemst,11,,
28386,91072,51,Houyet,4,,
1898,12021,51,Lierre,41,,
5041,23027,51,Hal (Hal-Vilvorde),45,,
10384,33029,51,Wervik,34,,
6352,23103,51,Wezembeek-Oppem,6,,
28720,92003,51,Andenne,34,,
10744,34009,51,Deerlijk,20,,
6299,23102,51,Wemmel,16,,
9105,25118,51,HÃ©lÃ©cine,5,,
4473,21016,51,Uccle,96,,
7385,24059,51,Landen,31,,
7332,24055,51,Kortenberg,16,,
29136,92097,51,Ohey,3,,
3731,21002,51,Auderghem,32,,
20162,61079,51,Anthisnes,2,,
18623,57003,51,Antoing,11,,
15632,46014,51,Lokeren,57,,
15579,46013,51,Kruibeke,34,,
23215,64025,51,Fexhe-le-Haut-Clocher,1,,
15526,46003,51,Beveren (Saint-Nicolas),94,,
27654,85024,51,Meix-devant-Virton,4,,
2575,13010,51,Grobbendonk,3,,
527,11018,51,Hemiksem,13,,
18674,57018,51,Celles (Tournai),34,,
11520,35014,51,Oudenburg,11,,
15685,46020,51,Sint-Gillis-Waas,26,,
15473,45068,51,Kruisem,17,,
26362,82036,51,Vaux-sur-SÃ»re,4,,
21209,62100,51,Sprimont,6,,
23263,64029,51,Geer,3,,
23315,64034,51,Hannut,17,,
15420,45065,51,Zwalin,4,,
27122,84033,51,LÃ©glise,4,,
23362,64047,51,Lincent,4,,
21156,62099,51,Soumagne,11,,
15369,45064,51,Maarkedal,11,,
29601,93014,51,Couvin,29,,
1160,11040,51,Schoten,52,,
23169,64023,51,Donceel,2,,
15738,46021,51,Saint-Nicolas (Saint-Nicolas),117,,
18573,56088,51,Sivry-Rance,6,,
22874,63087,51,Burg-Reuland,4,,
16046,51012,51,Brugelette,3,,
18424,56051,51,Momignies,10,,
21262,62108,51,VisÃ©,15,,
18475,56078,51,Thuin,19,,
22924,63088,51,PlombiÃ¨res,4,,
16001,51009,51,Bernissart,6,,
2628,13011,51,Herentals,7,,
15949,51008,51,Beloeil,6,,
3678,21001,51,Anderlecht,138,,
2892,13017,51,Kasterlee,24,,
26411,82037,51,Gouvy,3,,
15897,51004,51,Ath,55,,
3261,13035,51,Ravels,25,,
22974,63089,51,Thimister-Clermont,6,,
15844,46025,51,Tamise,45,,
20113,61072,51,Wanze,33,,
23020,64008,51,Berloz,2,,
15791,46024,51,Stekene,26,,
18527,56086,51,Ham-sur-Heure-Nalinnes,14,,
27612,85011,51,Florenville,46,,
23072,64015,51,Braives,5,,
26709,83034,51,Marche-en-Famenne,9,,
896,11030,51,Niel,3,,
23411,64056,51,Oreye,2,,
18726,57027,51,Estaimpuis,17,,
15321,45063,51,Lierde,20,,
23714,71002,51,As,5,,
20944,62063,51,LiÃ¨ge,255,,
14813,44081,51,Zulte,51,,
18875,57072,51,Rumes,10,,
23767,71004,51,Beringen,46,,
2944,13019,51,Lille,7,,
14760,44073,51,Wachtebeke,13,,
23820,71011,51,Diepenbeek,9,,
14710,44064,51,Sint-Martens-Latem,4,,
27794,85039,51,Tintigny,8,,
18928,57081,51,Tournai,138,,
17813,55035,51,Le Roeulx,5,,
156,11004,51,Boechout,23,,
29801,93088,51,Walcourt,34,,
14657,44052,51,Oosterzele,11,,
27073,84029,51,Herbeumont,2,,
20891,62060,51,Juprelle,6,,
474,11016,51,Essen,97,,
14604,44048,51,Nazareth,21,,
3837,21004,51,Bruxelles,180,,
18980,57093,51,Brunehaut,17,,
14552,44045,51,Moerbeke (Gand),4,,
26761,83040,51,Nassogne,2,,
1212,11044,51,Stabroek,29,,
22829,63086,51,Trois-Ponts,3,,
14866,44083,51,Deinze,122,,
20997,62079,51,Oupeye,24,,
23464,64063,51,Remicourt,4,,
15272,45062,51,Horebeke,10,,
21103,62096,51,Seraing,76,,
15233,45061,51,Wortegem-Petegem,6,,
23514,64065,51,Saint-Georges-sur-Meuse,5,,
27702,85026,51,Musson,4,,
2109,12035,51,Sint-Katelijne-Waver,9,,
23566,64074,51,Waremme,5,,
15182,45060,51,Kluisbergen,45,,
15131,45059,51,Brakel,11,,
3208,13031,51,Oud-Turnhout,13,,
15078,45041,51,Renaix,100,,
18776,57062,51,Pecq,4,,
2524,13008,51,Geel,141,,
15025,45035,51,Audenarde,87,,
21050,62093,51,Saint-Nicolas (LiÃ¨ge),20,,
14972,44085,51,Lievegem,11,,
27747,85034,51,Saint-LÃ©ger (Virton),2,,
18828,57064,51,PÃ©ruwelz,34,,
26309,82032,51,Vielsalm,10,,
23613,64075,51,Wasseiges,2,,
14919,44084,51,Aalter,40,,
3784,21003,51,Berchem-Sainte-Agathe,18,,
23662,64076,51,Faimes,1,,
27562,85009,51,Etalle,4,,
16097,51014,51,ChiÃ¨vres,4,,
18375,56049,51,Merbes-le-ChÃ¢teau,5,,
3469,13044,51,Vorselaar,10,,
18025,55086,51,Manage,58,,
17345,53046,51,Lens,10,,
22079,63045,51,Lierneux,2,,
21623,63003,51,Aubel,3,,
17297,53044,51,Jurbise,5,,
27366,84068,51,Tellin,2,,
26560,83013,51,ErezÃ©e,2,,
949,11035,51,Ranst,9,,
21574,63001,51,AmblÃ¨ve,3,,
2786,13014,51,Hoogstraten,39,,
17244,53039,51,Hensies,9,,
22130,63046,51,Limbourg,2,,
17192,53028,51,Frameries,12,,
18078,56001,51,Anderlues,18,,
29644,93018,51,Doische,1,,
22177,63048,51,Lontzen,3,,
17139,53020,51,Dour,11,,
17086,53014,51,Boussu,13,,
22230,63049,51,Malmedy,35,,
209,11005,51,Boom,5,,
17033,52075,51,Les Bons Villers,5,,
21526,62122,51,Trooz,3,,
17398,53053,51,Mons,87,,
16981,52074,51,Aiseau-Presles,4,,
29748,93056,51,Philippeville,14,,
17972,55085,51,Seneffe,4,,
27271,84050,51,Paliseul,4,,
17760,55004,51,Braine-le-Comte,32,,
17707,53084,51,QuÃ©vy,3,,
17866,55040,51,Soignies,53,,
26611,83028,51,Hotton,3,,
17655,53083,51,Honnelles,2,,
3418,13040,51,Turnhout,92,,
21821,63020,51,Dison,5,,
17608,53082,51,Colfontaine,12,,
21718,63012,51,Bullange,4,,
2839,13016,51,Hulshout,5,,
21874,63023,51,Eupen,23,,
17555,53070,51,Saint-Ghislain,34,,
21670,63004,51,Baelen,1,,
21926,63035,51,Herve,5,,
17502,53068,51,QuiÃ©vrain,3,,
27322,84059,51,Saint-Hubert,3,,
17919,55050,51,Ecaussinnes,13,,
3365,13037,51,Rijkevorsel,43,,
632,11022,51,Kalmthout,43,,
17451,53065,51,Quaregnon,39,,
1002,11037,51,Rumst,8,,
21977,63038,51,Jalhay,2,,
22030,63040,51,La Calamine,3,,
26257,82014,51,Houffalize,5,,
27414,84075,51,Wellin,3,,
22325,63058,51,Pepinster,4,,
579,11021,51,Hove (Anvers),3,,
16452,52010,51,Chapelle-lez-Herlaimont,21,,
22629,63076,51,Theux,5,,
21420,62120,51,FlÃ©malle,18,,
16399,51069,51,Lessines,19,,
18328,56044,51,Lobbes,34,,
21367,62119,51,Blegny,12,,
27511,85007,51,Chiny,13,,
2680,13012,51,Herenthout,9,,
16346,51068,51,Silly,4,,
685,11023,51,Kapellen (Anvers),34,,
16294,51067,51,Enghien,6,,
26462,82038,51,Sainte-Ode,5,,
16241,51065,51,Frasnes-lez-Anvaing,17,,
22682,63079,51,Verviers,40,,
16189,51019,51,Flobecq,3,,
3625,13053,51,Laakdal,29,,
21315,62118,51,GrÃ¢ce-Hollogne,19,,
22731,63080,51,Waimes,10,,
16146,51017,51,Ellezelles,7,,
1107,11039,51,Schilde,11,,
27171,84035,51,Libin,3,,
22784,63084,51,Welkenraedt,5,,
18276,56029,51,Froidchapelle,6,,
22273,63057,51,Olne,2,,
3573,13049,51,Westerlo,25,,
16558,52012,51,ChÃ¢telet,39,,
16929,52055,51,Pont-Ã -Celles,7,,
27222,84043,51,NeufchÃ¢teau (NeufchÃ¢teau),3,,
16876,52048,51,Montigny-le-Tilleul,5,,
262,11007,51,Borsbeek,9,,
16823,52025,51,Gerpinnes,15,,
1054,11038,51,Schelle,5,,
18129,56005,51,Beaumont,6,,
16770,52022,51,Fontaine-lâEvÃªque,10,,
21473,62121,51,NeuprÃ©,4,,
3521,13046,51,Vosselaar,7,,
26515,83012,51,Durbuy,11,,
22377,63061,51,Raeren,51,,
18179,56016,51,Chimay,10,,
16717,52021,51,Fleurus,30,,
2733,13013,51,Herselt,5,,
22426,63067,51,Saint-Vith,5,,
3314,13036,51,Retie,19,,
16664,52018,51,Farciennes,6,,
27464,84077,51,Libramont-Chevigny,4,,
22479,63072,51,Spa,5,,
16611,52015,51,Courcelles,52,,
18229,56022,51,Erquelinnes,8,,
22530,63073,51,Stavelot,4,,
16505,52011,51,Charleroi,275,,
23925,71017,51,Gingelom,2,,
23873,71016,51,Genk,89,,
14501,44043,51,Merelbeke,59,,
12716,38025,51,Furnes,12,,
25181,72043,51,Pelt,78,,
12666,38016,51,Nieuport,6,,
20474,62011,51,Bassenge,30,,
12614,38014,51,Koksijde,10,,
28139,91030,51,Ciney,48,,
26947,84009,51,Bertrix,6,,
12561,38008,51,La Panne,4,,
4155,21010,51,Jette,77,,
19761,61031,51,Huy,17,,
25128,72042,51,Oudsbergen,30,,
20421,62009,51,Aywaille,4,,
368,11009,51,Brecht,57,,
25234,73001,51,Alken,5,,
12461,37020,51,Ardooie,31,,
3102,13025,51,Mol,110,,
25286,73006,51,Bilzen,28,,
19809,61039,51,Marchin,30,,
2315,13002,51,Baerle-Duc,5,,
12409,37018,51,Wingene,49,,
25339,73009,51,Looz,4,,
12356,37017,51,Wielsbeke,7,,
12511,38002,51,Alveringem,2,,
20368,62006,51,Awans,2,,
12769,41002,51,Alost (Alost),174,,
20526,62015,51,Beyne-Heusay,6,,
24864,72030,51,Peer,9,,
13140,41063,51,Sint-Lievens-Houtem,13,,
2996,13021,51,Meerhout,9,,
13087,41048,51,Ninove,97,,
19556,61012,51,Clavier,3,,
13034,41034,51,Lede,33,,
24917,72037,51,Hamont-Achel,27,,
19609,61019,51,FerriÃ¨res,1,,
12981,41027,51,Herzele,32,,
20579,62022,51,Chaudfontaine,19,,
26061,81015,51,Messancy,5,,
24969,72038,51,Hechtel-Eksel,11,,
28086,91015,51,BiÃ¨vre,2,,
2368,13003,51,Balen,82,,
1370,11053,51,Wuustwezel,59,,
25022,72039,51,Houthalen-Helchteren,34,,
12875,41018,51,Grammont,91,,
19658,61024,51,Hamoir,2,,
4102,21009,51,Ixelles,94,,
25075,72041,51,Dilsen-Stokkem,38,,
19708,61028,51,HÃ©ron,5,,
12822,41011,51,Denderleeuw,32,,
12928,41024,51,Haaltert,19,,
12305,37015,51,Tielt (Tielt),104,,
28192,91034,51,Dinant,10,,
25390,73022,51,Heers,6,,
20263,61081,51,Tinlot,2,,
11888,36012,51,Moorslede,18,,
25761,73107,51,Maasmechelen,50,,
2162,12040,51,Willebroek,6,,
3049,13023,51,Merksplas,19,,
11835,36011,51,Lichtervelde,12,,
25811,73109,51,Fourons,4,,
11783,36010,51,Ledegem,17,,
20214,61080,51,Engis,4,,
11730,36008,51,Izegem,93,,
25708,73098,51,Wellen,4,,
28286,91059,51,Hamois,15,,
11677,36007,51,Ingelmunster,44,,
4314,21013,51,Saint-Gilles,57,,
26897,83055,51,Manhay,3,,
29849,93090,51,Viroinval,5,,
11625,36006,51,Hooglede,22,,
1476,11055,51,Zoersel,26,,
20060,61068,51,Villers-Le-Bouillet,8,,
11572,35029,51,De Haan,12,,
315,11008,51,Brasschaat,90,,
25913,81003,51,Attert,5,,
25864,81001,51,Arlon,75,,
11941,36015,51,Roulers,143,,
25965,81004,51,Aubange,54,,
20007,61063,51,Verlaine,5,,
19859,61041,51,Modave,4,,
26849,83049,51,Tenneville,2,,
19911,61043,51,Nandrin,5,,
12253,37012,51,Ruiselede,6,,
1423,11054,51,Zandhoven,16,,
26011,81013,51,Martelange,1,,
4208,21011,51,Koekelberg,16,,
25445,73032,51,Hoeselt,16,,
25497,73040,51,Kortessem,5,,
12201,37011,51,Pittem,27,,
19959,61048,51,Ouffet,3,,
12149,37010,51,Oostrozebeke,12,,
25550,73042,51,Lanaken,32,,
12098,37007,51,Meulebeke,28,,
2268,13001,51,Arendonk,87,,
12046,37002,51,Dentergem,10,,
28233,91054,51,Gedinne,3,,
791,11025,51,Lint,4,,
25603,73066,51,Riemst,11,,
20315,62003,51,Ans,12,,
25656,73083,51,Tongres,55,,
11994,36019,51,Staden,22,,
4261,21012,51,Molenbeek-Saint-Jean,104,,
19506,61010,51,Burdinne,4,,
29550,93010,51,Cerfontaine,5,,
21768,63013,51,Butgenbach,5,,
28045,91013,51,Beauraing,6,,
24287,71053,51,Saint-Trond,17,,
14027,43014,51,Sint-Laureins,5,,
20785,62038,51,FlÃ©ron,6,,
19242,58001,51,La LouviÃ¨re,160,,
13977,43010,51,Maldegem,60,,
13925,43007,51,Kaprijke,3,,
3943,21006,51,Evere,45,,
24340,71057,51,Tessenderlo,16,,
19295,58002,51,Binche,78,,
13874,43005,51,Eeklo,28,,
14079,43018,51,Zelzate,14,,
20733,62032,51,Esneux,20,,
24811,72021,51,Maaseik,51,,
27942,85047,51,Rouvroy,4,,
29696,93022,51,Florennes,10,,
24441,71067,51,Zutendaal,5,,
24494,71069,51,Ham,18,,
13770,42028,51,Zele,29,,
13717,42026,51,Wichelen,11,,
2215,12041,51,Puurs-Sint-Amands,49,,
20681,62027,51,Dalhem,8,,
26162,82005,51,Bertogne,3,,
24393,71066,51,Zonhoven,27,,
13665,42025,51,Wetteren,30,,
24234,71045,51,Nieuwerkerken (Hasselt),3,,
14131,44012,51,De Pinte,10,,
23976,71020,51,Halen,7,,
19033,57094,51,Leuze-en-Hainaut,28,,
14448,44040,51,Melle,25,,
24029,71022,51,Hasselt,59,,
3155,13029,51,Olen,16,,
14396,44034,51,Lochristi,49,,
27845,85045,51,Virton,14,,
24081,71024,51,Herck-la-Ville,6,,
19084,57095,51,Mont-de-lâEnclus,6,,
14343,44021,51,Gand,390,,
27898,85046,51,Habay,13,,
24133,71034,51,Bourg-LÃ©opold,59,,
3890,21005,51,Etterbeek,39,,
14237,44019,51,Evergem,45,,
1264,11050,51,Wijnegem,12,,
19137,57096,51,Mouscron,78,,
24186,71037,51,Lummen,3,,
14184,44013,51,Destelbergen,18,,
20838,62051,51,Herstal,41,,
2471,13006,51,Dessel,29,,
19189,57097,51,Comines-Warneton,15,,
26208,82009,51,Fauvillers,2,,
14290,44020,51,Gavere,25,,
844,11029,51,Mortsel,14,,
13821,43002,51,Assenede,10,,
2421,13004,51,Beerse,14,,
27994,91005,51,AnhÃ©e,8,,
24705,72018,51,Kinrooi,12,,
24600,72003,51,Bocholt,48,,
19401,58004,51,Morlanwelz,43,,
4049,21008,51,Ganshoren,22,,
421,11013,51,Edegem,17,,
24653,72004,51,Bree,11,,
13299,42003,51,Berlare,25,,
24758,72020,51,Lommel,56,,
19454,61003,51,Amay,10,,
13246,41082,51,Erpe-Mere,39,,
24547,71070,51,Heusden-Zolder,18,,
26993,84010,51,Bouillon,18,,
1317,11052,51,Wommelgem,12,,
26114,82003,51,Bastogne,22,,
13352,42004,51,Buggenhout,6,,
13613,42023,51,Waasmunster,21,,
3996,21007,51,Forest (Bruxelles-Capitale),47,,
19348,58003,51,Estinnes,11,,
13458,42008,51,Hamme (Termonde),56,,
13405,42006,51,Termonde,79,,
738,11024,51,Kontich,24,,
13562,42011,51,Lebbeke,16,,
13193,41081,51,Zottegem,44,,
26808,83044,51,Rendeux,1,,
20629,62026,51,Comblain-au-Pont,1,,
13510,42010,51,Laarne,6,,
2997,13021,52,Meerhout,4,,
26762,83040,52,Nassogne,4,,
20839,62051,52,Herstal,29,,
26710,83034,52,Marche-en-Famenne,5,,
21624,63003,52,Aubel,4,,
