name,date_time,n_baseline,n_crisis,percent_change
Roeselare,2020-05-16,42567.570085889005,43541,0.022867875994492894
Sint-Niklaas,2020-05-16,66196.89945487899,67298,0.016633717805341286
Arlon,2020-05-17,17321.8829081434,17610,0.016633127783189684
Ieper,2020-05-17,27641.873412177803,28071,0.015524511722607852
Maaseik,2020-05-17,60779.883298003,60891,0.001828182220294795
Thuin,2020-05-17,38863.223786189,38927,0.0016410428059666494
Huy,2020-05-17,28215.810483735,28736,0.018436100446764164
Philippeville,2020-05-17,16647.6513882884,17145,0.029875001591004296
Kortrijk,2020-05-17,75856.920747509,76438,0.007660200898809727
Eeklo,2020-05-17,23290.322780430703,24006,0.03072852301431533
Hasselt,2020-05-17,115300.943693174,115339,0.0003300606708585629
Leuven,2020-05-17,109825.59280595099,111822,0.01817797785600328
Veurne,2020-05-17,16206.7730313395,15069,-0.07020355188163345
Diksmuide,2020-05-17,13930.7891269463,14239,0.02212443747766797
Brussel Hoofdstad,2020-05-17,282467.0,266371,-0.056983647647335794
Brugge,2020-05-17,75393.33768849401,73595,-0.023852740091230337
Turnhout,2020-05-17,117137.610664276,119435,0.01961273857897331
Gent,2020-05-17,138509.036383466,138445,-0.00046232639499940514
Marche-en-Famenne,2020-05-17,15853.3364743805,15123,-0.04606831347841173
Virton,2020-05-17,13116.224506332499,13193,0.0058534751086666646
Sint-Niklaas,2020-05-17,66237.979399946,67077,0.012666760182824805
Neufchâteau,2020-05-17,15739.008252225402,15497,-0.015376334286576348
Halle-Vilvoorde,2020-05-17,143475.109038364,145336,0.012970131015118569
Mouscron,2020-05-17,21768.736051428503,21634,-0.006189429239722038
Oudenaarde,2020-05-17,30441.7702168651,31223,0.025663086527802782
Nivelles,2020-05-17,85224.983115945,86642,0.016626778114197
Ath,2020-05-17,21834.634911678,22590,0.034594811929646765
Waremme,2020-05-17,20788.3073636553,21069,0.01350242862174724
Verviers,2020-05-17,60609.940760326004,59913,-0.011498786363807289
Tielt,2020-05-17,24694.6641456451,25123,0.017345279604883274
Charleroi,2020-05-17,115840.88147340697,114046,-0.015494369954522634
Dendermonde,2020-05-17,55144.487754062,56436,0.023420513972275785
Dinant,2020-05-17,28063.536725150298,28150,0.003080982831797348
Tournai,2020-05-17,37768.488653805,37489,-0.007400048658733941
Bastogne,2020-05-17,12597.5003343012,12088,-0.04044455810919113
Tongeren,2020-05-17,56919.563525041,57533,0.010777251914258427
Oostende,2020-05-17,45678.210548464,44297,-0.03023784276747337
Roeselare,2020-05-17,42486.762199031,43396,0.021400496387783987
Mechelen,2020-05-17,79223.7637919,81208,0.02504597248512542
Liège,2020-05-17,158499.82062446701,156944,-0.0098159141022198
Aalst,2020-05-17,78189.550737433,80072,0.024075458227000385
Antwerpen,2020-05-17,255056.9817255,255130,0.00028628220253382484
Mons,2020-05-17,66290.617128126,65404,-0.013374700169291775
Namur,2020-05-17,76752.867540317,77196,0.0057734971198336585
Soignies,2020-05-17,47649.903710752005,47921,0.005689335510384735
Antwerpen,2020-05-18,262979.714767545,262096,-0.0033603913835184426
Nivelles,2020-05-18,89662.93320767,90323,0.007361646208932437
Halle-Vilvoorde,2020-05-18,147291.69854784198,148295,0.006811663264458421
Ath,2020-05-18,21515.732519267498,22324,0.03756634732322929
Diksmuide,2020-05-18,13241.6759968981,13479,0.017922504912330835
Dinant,2020-05-18,27012.708320580103,27437,0.01570711364386381
Oudenaarde,2020-05-18,29737.083333333,30513,0.026092561196048962
Roeselare,2020-05-18,43304.110781628,43617,0.007225392987511631
Mouscron,2020-05-18,21996.9104254272,22014,0.0007769079494476015
Arlon,2020-05-18,17175.9106430688,17686,0.029697951248776538
Tournai,2020-05-18,38636.672869398004,38139,-0.012880841760890428
Turnhout,2020-05-18,117431.76380638301,119331,0.01617310455072768
Neufchâteau,2020-05-18,15381.75,15455,0.004762136948006567
Sint-Niklaas,2020-05-18,69325.54860186299,69461,0.0019538453119918187
Dendermonde,2020-05-18,53281.112785252,54550,0.023814953337446484
Soignies,2020-05-18,47582.627254912004,47637,0.0011427016166364176
Verviers,2020-05-18,59353.597222222,59494,0.0023655310604397952
Marche-en-Famenne,2020-05-18,15182.729995595699,14908,-0.01809490096151312
Kortrijk,2020-05-18,78467.98864893199,78198,-0.003440748942093157
Ieper,2020-05-18,27088.195282884,27631,0.020038423063901096
Tielt,2020-05-18,24726.9545585239,24983,0.010354912121106173
Liège,2020-05-18,164416.05896176602,160591,-0.023264509476264177
Eeklo,2020-05-18,22622.5126717365,23151,0.02336112420101631
Hasselt,2020-05-18,118978.233030298,118290,-0.0057845289240657785
Bastogne,2020-05-18,11725.287326060301,11742,0.0014253530403944888
Leuven,2020-05-18,112891.50492823601,113777,0.007843770639136115
Veurne,2020-05-18,15531.199778543698,15536,0.0003090695841111765
Mechelen,2020-05-18,82727.78627903499,84094,0.016514568833703194
Maaseik,2020-05-18,59023.527777778,59826,0.013595802427182719
Tongeren,2020-05-18,54700.5,55933,0.022531786729554575
Brussel Hoofdstad,2020-05-18,302245.08333332697,277594,-0.08155991509096229
Namur,2020-05-18,78810.398623645,78390,-0.005334303987632292
Philippeville,2020-05-18,15895.533169967799,16426,0.03337206901838547
Thuin,2020-05-18,37123.416666667,37533,0.011033018243193242
Aalst,2020-05-18,76297.106043003,78170,0.02454737871632227
Gent,2020-05-18,149286.583333334,146327,-0.019824844719807923
Brugge,2020-05-18,76236.0,75383,-0.011188939608583871
Oostende,2020-05-18,43903.210459964,44370,0.010632241586561689
Virton,2020-05-18,12437.8333333333,12691,0.020354563361788734
Waremme,2020-05-18,19925.1959057409,20527,0.030203170754557362
Mons,2020-05-18,67968.075575427,66332,-0.024071235820284267
Huy,2020-05-18,27993.5587128055,28539,0.01948452830847082
Charleroi,2020-05-18,117815.375102241,116083,-0.014704151310791419
Kortrijk,2020-05-19,78361.42225778001,77873,-0.006232942737732376
Thuin,2020-05-19,37114.75,37288,0.004667955462450912
Dendermonde,2020-05-19,52958.441005816,54040,0.02042278763578448
Turnhout,2020-05-19,117306.72322347999,118848,0.013138861389758017
Diksmuide,2020-05-19,13187.25,13387,0.0151472065821153
Halle-Vilvoorde,2020-05-19,146788.634488299,148112,0.009015449433903519
Verviers,2020-05-19,59277.236111111,59293,0.00026593495114130065
Leuven,2020-05-19,113110.194406982,113754,0.00569184410294195
Mechelen,2020-05-19,82637.17511028,83845,0.014615999253461206
Bastogne,2020-05-19,11696.9947237528,11604,-0.007950309113498819
Tielt,2020-05-19,24660.5215152478,24976,0.012792855356166567
Oudenaarde,2020-05-19,29585.3333333334,30495,0.03074721708954651
Namur,2020-05-19,79015.389647521,78384,-0.00799071738224118
Hasselt,2020-05-19,118980.39758903,118360,-0.005214284046796688
Arlon,2020-05-19,17164.0997446965,17638,0.027609968617778993
Soignies,2020-05-19,47488.955028516,47771,0.005939169883073618
Tongeren,2020-05-19,54433.249999999,55620,0.021801931723735374
Ieper,2020-05-19,27015.6666666666,27523,0.018779226868362895
Maaseik,2020-05-19,58852.60534313,59621,0.013056255579341043
Tournai,2020-05-19,38564.008403727,38042,-0.013536155221783162
Mons,2020-05-19,68030.152443871,66397,-0.024006302870164132
Charleroi,2020-05-19,117561.01600089401,115841,-0.014630836474575335
Eeklo,2020-05-19,22502.1666666667,23006,0.022390436476485906
Virton,2020-05-19,12442.6666666667,12755,0.0251018002571768
Oostende,2020-05-19,43701.34226196,44184,0.011044460262725818
Brussel Hoofdstad,2020-05-19,303100.333333333,277283,-0.08517751547617251
Antwerpen,2020-05-19,262674.575659539,261658,-0.0038700953717600867
Nivelles,2020-05-19,89849.997189828,90392,0.006032307480509917
Veurne,2020-05-19,15485.9075103545,15575,0.005753133265578983
Roeselare,2020-05-19,43188.200711749,43542,0.008192035843594486
Huy,2020-05-19,27932.583333333,28651,0.025719664310808136
Dinant,2020-05-19,26914.6666666667,27502,0.021822054889526106
Brugge,2020-05-19,75927.198446002,75221,-0.009300994379560022
Marche-en-Famenne,2020-05-19,15010.4535801696,14889,-0.008091266497772807
Philippeville,2020-05-19,15824.499999999898,16328,0.03181775095580303
Neufchâteau,2020-05-19,15423.501060854,15495,0.004635713957803653
Gent,2020-05-19,150034.102156507,146339,-0.024628415162923942
Liège,2020-05-19,164506.480340156,160000,-0.027393938104066134
Mouscron,2020-05-19,21988.1077317598,22009,0.0009501621738019698
Ath,2020-05-19,21484.6238601906,22259,0.03604327191616607
Aalst,2020-05-19,75883.60184472201,77709,0.024055238693245436
Sint-Niklaas,2020-05-19,69427.94453601801,69514,0.0012394931832865256
Waremme,2020-05-19,19824.1666666667,20413,0.029702803816888397
Tournai,2020-05-20,38698.524748667,37929,-0.019885118455155185
Antwerpen,2020-05-20,262569.078608432,259961,-0.009932923641482716
Liège,2020-05-20,165199.234195838,159767,-0.0328829260152519
Roeselare,2020-05-20,43110.639272088,43344,0.005413065819765897
Eeklo,2020-05-20,22525.8333333334,23013,0.021627020827935214
Bastogne,2020-05-20,11644.7755866581,11694,0.004227167194041871
Dendermonde,2020-05-20,53105.708333334,54497,0.026198533271284893
Mons,2020-05-20,68289.83450281499,66428,-0.02726371379239827
Namur,2020-05-20,79075.96227361,78177,-0.011368338086098885
Virton,2020-05-20,12383.9975342749,12765,0.03076570910730627
Brussel Hoofdstad,2020-05-20,302973.975268105,275082,-0.09206063076349404
Nivelles,2020-05-20,89819.064311451,90199,0.004230011651330017
Halle-Vilvoorde,2020-05-20,146985.627979859,147772,0.0053499925873619625
Sint-Niklaas,2020-05-20,69255.71766461,69261,7.627291389258704e-05
Marche-en-Famenne,2020-05-20,14943.698122087299,14952,0.0005555437378938347
Oudenaarde,2020-05-20,29573.2499999997,30514,0.031810842568886
Huy,2020-05-20,27973.5000000003,28490,0.018463903337076024
Tongeren,2020-05-20,54339.75,55780,0.02650453857443216
Charleroi,2020-05-20,117603.171662079,115308,-0.019516239482672653
Philippeville,2020-05-20,15744.0667465091,16437,0.04401234221422134
Dinant,2020-05-20,26893.951575259598,27618,0.026922351767989045
Neufchâteau,2020-05-20,15393.453262170799,15448,0.003543502351304714
Veurne,2020-05-20,15397.1496999462,15742,0.022397021966669928
Kortrijk,2020-05-20,78376.43913013401,77932,-0.005670570583030359
Hasselt,2020-05-20,118809.19521561501,117829,-0.008250162908991584
Ath,2020-05-20,21470.4851861801,22197,0.03383783866642826
Diksmuide,2020-05-20,13152.0833333334,13544,0.02979882781561339
Turnhout,2020-05-20,117043.98596373,118946,0.016250420904662347
Mouscron,2020-05-20,21914.2463129831,22004,0.004095677566776466
Tielt,2020-05-20,24697.249999999898,24871,0.007035196226304653
Brugge,2020-05-20,75926.341640135,75339,-0.007735676807909384
Maaseik,2020-05-20,58719.617205658,59396,0.011518855648752812
Gent,2020-05-20,150532.916666667,145246,-0.03512133282034324
Soignies,2020-05-20,47539.379172719,48042,0.010572725938529676
Waremme,2020-05-20,19872.250000000102,20497,0.031438312219295494
Leuven,2020-05-20,113400.070814246,113446,0.0004050190218066769
Oostende,2020-05-20,43563.866304976,44550,0.02263650540382273
Mechelen,2020-05-20,82481.03268448499,83662,0.01431804715676351
Verviers,2020-05-20,59103.607833117,59493,0.006588297756415744
Aalst,2020-05-20,75820.797788535,77643,0.02403301290164664
Arlon,2020-05-20,16993.601454261,17519,0.030917433667791573
Thuin,2020-05-20,36680.781390339,37483,0.021870270459186315
Ieper,2020-05-20,27044.5254621561,27640,0.022018302324333945
Oudenaarde,2020-05-21,29483.172588025198,31298,0.06155468535675524
Brugge,2020-05-21,76015.273099617,74662,-0.017802647342245986
Huy,2020-05-21,27696.5723952869,28996,0.04691654931764124
Tielt,2020-05-21,24527.3147747997,25076,0.022370374834673752
Nivelles,2020-05-21,89441.93551762801,87695,-0.019531503958606825
Mechelen,2020-05-21,82362.41376399,81446,-0.01112660159057491
Brussel Hoofdstad,2020-05-21,304934.000000003,262908,-0.1378199872759437
Charleroi,2020-05-21,117226.841956377,114577,-0.02260439599117642
Turnhout,2020-05-21,116747.194444444,119990,0.027776303927364514
Hasselt,2020-05-21,118865.789966935,115613,-0.027365232400675014
Ieper,2020-05-21,26941.8333333334,28106,0.04321037296397532
Tongeren,2020-05-21,54103.5,57525,0.06323990130028556
Dendermonde,2020-05-21,52868.436826553,56272,0.06437798009071402
Waremme,2020-05-21,19732.9883186526,21397,0.08432639063463566
Oostende,2020-05-21,43522.537241668004,47082,0.08178435780449411
Tournai,2020-05-21,38601.897292336,37725,-0.022716429860821806
Neufchâteau,2020-05-21,15431.3203790689,15780,0.02259557914461098
Kortrijk,2020-05-21,78335.704959232,76120,-0.028284738873354223
Marche-en-Famenne,2020-05-21,14974.5767020259,15629,0.04370229028814969
Liège,2020-05-21,164620.166666667,157267,-0.04466747188730618
Antwerpen,2020-05-21,262506.288771789,253352,-0.034872645583539974
Bastogne,2020-05-21,11622.9026294231,12255,0.054383779227123515
Thuin,2020-05-21,36444.17100207,39065,0.07191353036350152
Verviers,2020-05-21,58939.368107094,60427,0.02524003803710524
Roeselare,2020-05-21,42974.416406589,42881,-0.002173767892626391
Dinant,2020-05-21,26794.6495207604,28813,0.0753266236110232
Arlon,2020-05-21,17062.2449019883,17690,0.036792057646444144
Namur,2020-05-21,78944.909514774,77944,-0.012678582076108244
Aalst,2020-05-21,75311.67266880699,79036,0.04945219245854796
Diksmuide,2020-05-21,13083.9110129674,14293,0.09241036459467486
Leuven,2020-05-21,112796.61036994701,112058,-0.006548161044241833
Soignies,2020-05-21,47332.17801512701,48099,0.016200859901860477
Philippeville,2020-05-21,15705.5138888889,17143,0.0915274801754861
Veurne,2020-05-21,15417.9094036222,16369,0.06168739038992903
Gent,2020-05-21,150350.083333334,138950,-0.075823591717335
Mouscron,2020-05-21,21884.0560606545,21876,-0.0003681246580694206
Ath,2020-05-21,21298.8611111111,22824,0.07160659346678745
Halle-Vilvoorde,2020-05-21,146300.531005298,145480,-0.0056085306024506315
Maaseik,2020-05-21,58525.134763969996,60878,0.04020264533382169
Sint-Niklaas,2020-05-21,69244.23589781401,67415,-0.026417157675239198
Virton,2020-05-21,12307.4937889982,13219,0.0740610742226501
Mons,2020-05-21,68100.900895634,66158,-0.028529738521543665
Eeklo,2020-05-21,22431.5924129272,23853,0.06336632553352084
Aalst,2020-05-22,76001.49475154601,78223,0.02922975733196093
Dinant,2020-05-22,27237.2308520925,28960,0.06325052488862495
Charleroi,2020-05-22,117486.99225001,115582,-0.016214495013679532
Bastogne,2020-05-22,12067.428760114999,12050,-0.001444281168877017
Arlon,2020-05-22,17101.062875394102,17344,0.014205966399635235
Veurne,2020-05-22,15923.4031864988,17155,0.07734507498657399
Brussel Hoofdstad,2020-05-22,300273.33333333,267389,-0.10951466441685474
Turnhout,2020-05-22,117012.99999999901,119841,0.024168254809303354
Ath,2020-05-22,21492.3333333334,22702,0.05628363602524598
Hasselt,2020-05-22,118729.52298519999,116754,-0.016638852203981695
Diksmuide,2020-05-22,13206.6666666667,13944,0.05583038869257679
Kortrijk,2020-05-22,78344.969083712,76313,-0.025936178257225814
Oostende,2020-05-22,44562.585316345,49120,0.10226997943010717
Sint-Niklaas,2020-05-22,68975.089445293,68724,-0.0036402916953394136
Leuven,2020-05-22,111923.166666667,112068,0.0012940424904554465
Ieper,2020-05-22,27294.819444444503,27946,0.02385729485702957
Waremme,2020-05-22,19932.920932297402,20933,0.050172228701422544
Nivelles,2020-05-22,88878.17974798099,88353,-0.005908984066394772
Philippeville,2020-05-22,15898.333333333401,16946,0.06589789286088234
Tielt,2020-05-22,24663.75,24880,0.008767928640210835
Maaseik,2020-05-22,59141.25,60464,0.022365945934521167
Brugge,2020-05-22,76766.677697523,75711,-0.013751770028170249
Roeselare,2020-05-22,43192.346935453,43296,0.002399801629253846
Halle-Vilvoorde,2020-05-22,146020.07242758299,145911,-0.0007469687267624011
Huy,2020-05-22,27764.4222941371,28979,0.04374583029301411
Tongeren,2020-05-22,54616.833333333,56844,0.040778026310576025
Namur,2020-05-22,78587.77962795601,77864,-0.009209824114925668
Mons,2020-05-22,68004.80849798801,66672,-0.019598739080743683
Mouscron,2020-05-22,22053.7077325238,21874,-0.008148640342175844
Mechelen,2020-05-22,82223.06318281901,81993,-0.0027980371189464757
Oudenaarde,2020-05-22,29647.0833333337,30795,0.03871937936557963
Antwerpen,2020-05-22,261882.557183979,255277,-0.025223356816920128
Eeklo,2020-05-22,22568.2638888889,23551,0.04354504697168717
Virton,2020-05-22,12417.8333333333,12948,0.042693975062748635
Neufchâteau,2020-05-22,15482.931006030001,16009,0.03397735181827751
Dendermonde,2020-05-22,53072.25,55470,0.04517897771434224
Marche-en-Famenne,2020-05-22,15480.883403666501,16112,0.04076747946981015
Liège,2020-05-22,164187.78629468702,159271,-0.02994611478506863
Tournai,2020-05-22,38649.59648888,37650,-0.02586305109725008
Thuin,2020-05-22,36803.28581408,38665,0.050585542696509826
Verviers,2020-05-22,59556.166666667,60612,0.017728362861942567
Gent,2020-05-22,148471.62574901,140419,-0.054236799175506466
Soignies,2020-05-22,47472.307270056,48078,0.01275886437325221
Neufchâteau,2020-05-23,15869.4384584804,16072,0.012764253886460283
Ieper,2020-05-23,27529.8357684164,27712,0.006616974874677155
Gent,2020-05-23,138816.769401133,137595,-0.008801309859059653
Nivelles,2020-05-23,84972.29113905401,86435,0.01721395105790805
Huy,2020-05-23,27838.1314388133,28928,0.03915020530678118
Veurne,2020-05-23,16663.249999999898,17768,0.06629859121120481
Tongeren,2020-05-23,56142.727551714,56964,0.014628296203270703
Waremme,2020-05-23,20468.4828627975,21049,0.028361512726359357
Eeklo,2020-05-23,22961.9035784775,23705,0.03236214362554042
Mons,2020-05-23,66506.389701496,65840,-0.010019934994020659
Liège,2020-05-23,159164.049714717,157598,-0.009839217571580749
Roeselare,2020-05-23,42567.570085889005,43057,0.011497717936999163
Antwerpen,2020-05-23,254421.341291532,252239,-0.008577666010459962
Tournai,2020-05-23,37640.95861843,37393,-0.006587468213644052
Soignies,2020-05-23,47350.369333057,47717,0.007742931514729277
Dinant,2020-05-23,28186.3624779046,29240,0.037381110206091694
Charleroi,2020-05-23,115471.426529975,114385,-0.009408617894687336
Arlon,2020-05-23,17343.274133764302,17614,0.015609847607069904
Brussel Hoofdstad,2020-05-23,282341.916666667,263276,-0.06752775815847496
Sint-Niklaas,2020-05-23,66196.89945487899,66740,0.008204319984672316
